"","EDN","ED_Name","Prov","Electors","Nbr_Poll","Val_Bal","Val_Pct","Rej_Bal","Pct_Rej","Tot_Bal","TO","Win_Cand","LPV","CPV","NDV","GRV","BQV","OTV","Maj","Cand_Nbr","Male","Female","Avg_Gender","Tot_Memb","like_vote","sat_harp","ecc_sat","fin_own","Lib","CPC","NDP","Har","Tru","Mul","Count","Avg_Memb","Pct_Fem","Win","Win_Party","CPC_Win","LIB_Win","NDP_Win","GRN_Win","BQP_Win","OTP_Win"
"238",46007,"Portage--Lisgar","MB",63180,204,41187,99.6,159,0.4,41346,65.4,"Bergen, Candice Conservative/Conservateur",10621,25060,2554,1637,0,1315,14439,5,29,36,0.553846153846154,2,1.41666666666667,2.515625,2.24590163934426,2.03174603174603,48.7627118644068,51.1166666666667,32.8245614035088,42.2456140350877,42.3035714285714,33.9038461538462,65,0.0307692307692308,0.553846153846154,25060,"CPC",1,0,0,0,0,0
"239",46008,"Provencher","MB",66108,177,44745,99.6,169,0.4,44914,67.9,"Falk, Ted Conservative/Conservateur",15509,25086,2371,1779,0,0,9577,4,38,54,0.602150537634409,8,1.39189189189189,2.33707865168539,2.2,2.03370786516854,44.7283950617284,56.8915662650602,34.7530864197531,55.2588235294118,41.280487804878,38.2763157894737,93,0.0860215053763441,0.580645161290323,25086,"CPC",1,0,0,0,0,0
"240",46009,"Saint Boniface--Saint Vital/Saint-Boniface--Saint-Vital","MB",66205,196,48823,99.7,152,0.3,48975,74,"Vandal, Dan Liberal/Libéral",28530,14005,5169,1119,0,0,14525,4,62,66,0.527131782945736,8,1.31481481481481,2.95934959349594,2.52032520325203,2.05511811023622,60.8387096774194,38.6016260162602,49.8833333333333,34.1869918699187,57.3360655737705,47.3589743589744,129,0.062015503875969,0.511627906976744,28530,"LIB",0,1,0,0,0,0
"241",46010,"Selkirk--Interlake--Eastman","MB",72259,271,49363,99.6,216,0.4,49579,68.6,"Bezan, James Conservative/Conservateur",15508,25617,5649,1707,0,882,10109,5,60,54,0.473684210526316,8,1.36263736263736,2.7027027027027,2.33636363636364,2.20535714285714,47.9082568807339,47.963963963964,43.009009009009,44.0454545454545,48.8256880733945,42.14,114,0.0701754385964912,0.473684210526316,25617,"CPC",1,0,0,0,0,0
"242",46011,"Winnipeg Centre/Winnipeg-Centre","MB",56988,162,33885,99.2,281,0.8,34166,60,"Ouellette, Robert-Falcon Liberal/Libéral",18471,4189,9490,1379,0,356,8981,6,60,60,0.5,7,1.38144329896907,2.97272727272727,2.50892857142857,2.27966101694915,58.2252252252252,35.5090909090909,54.0373831775701,29.9732142857143,57.5727272727273,51.8076923076923,120,0.0583333333333333,0.5,18471,"LIB",0,1,0,0,0,0
"243",46012,"Winnipeg North/Winnipeg-Nord","MB",58573,160,33964,99.2,269,0.8,34233,58.4,"Lamoureux, Kevin Liberal/Libéral",23402,5193,4543,826,0,0,18209,4,45,37,0.451219512195122,9,1.328125,2.66666666666667,2.24,2.10126582278481,55.6712328767123,45.8888888888889,48.6527777777778,42.7066666666667,54.2027027027027,44.8169014084507,82,0.109756097560976,0.451219512195122,23402,"LIB",0,1,0,0,0,0
"244",46013,"Winnipeg South/Winnipeg-Sud","MB",64595,179,48199,99.6,203,0.4,48402,74.9,"Duguid, Terry Liberal/Libéral",28096,16709,2404,990,0,0,11387,4,65,66,0.50381679389313,5,1.32075471698113,2.775,2.43307086614173,2.10077519379845,55.0683760683761,45.3813559322034,43.0347826086957,38.9586776859504,52.7213114754098,44.1517857142857,131,0.0381679389312977,0.50381679389313,28096,"LIB",0,1,0,0,0,0
"245",46014,"Winnipeg South Centre/Winnipeg-Centre-Sud","MB",70487,198,53571,99.7,188,0.3,53759,76.3,"Carr, Jim Liberal/Libéral",31993,15102,4799,1677,0,0,16891,4,74,76,0.506666666666667,11,1.38655462184874,2.89795918367347,2.4468085106383,2.05369127516779,57.1944444444444,42,43.8251748251748,36.2307692307692,55.5138888888889,46.3404255319149,150,0.0733333333333333,0.506666666666667,31993,"LIB",0,1,0,0,0,0
"246",47001,"Battlefords--Lloydminster","SK",50917,137,33678,99.5,186,0.5,33864,66.5,"Ritz, Gerry Conservative/Conservateur",5550,20547,5930,575,0,1076,14617,5,16,20,0.555555555555556,2,1.53333333333333,2.36363636363636,2.11764705882353,2.08571428571429,47.9,60,43.1379310344828,53.8333333333333,37.6,52.1851851851852,36,0.0555555555555556,0.555555555555556,20547,"CPC",1,0,0,0,0,0
"247",47002,"Cypress Hills--Grasslands","SK",50874,181,36207,99.7,99,0.3,36306,71.4,"Anderson, David Conservative/Conservateur",5381,25050,4783,993,0,0,19669,4,13,20,0.647058823529412,5,1.57142857142857,2.60606060606061,2.3030303030303,2,42.4,48.2258064516129,45.6451612903226,39.1290322580645,43.0666666666667,41.9,34,0.147058823529412,0.588235294117647,25050,"CPC",1,0,0,0,0,0
"248",47003,"Desnethé--Missinippi--Churchill River/Desnethé--Missinippi--Rivière Churchill","SK",46824,179,30213,99.7,91,0.3,30304,64.7,"Jolibois, Georgina NDP-New Democratic Party/NPD-Nouveau Parti démocratique",10237,9105,10319,552,0,0,82,4,12,17,0.586206896551724,3,1.42307692307692,2.37037037037037,2.41379310344828,1.96551724137931,39,51.6923076923077,35.48,43.2962962962963,32.4230769230769,34.5185185185185,29,0.103448275862069,0.586206896551724,10319,"NDP",0,0,1,0,0,0
"249",47004,"Carlton Trail--Eagle Creek/Sentier Carlton--Eagle Creek","SK",56074,182,40179,99.7,109,0.3,40288,71.8,"Block, Kelly Conservative/Conservateur",5774,26004,7499,902,0,0,18505,4,24,25,0.510204081632653,2,1.47619047619048,2.38636363636364,2.17021276595745,2.19148936170213,44.5333333333333,55.1086956521739,38.2222222222222,50.3695652173913,35.6521739130435,35.7560975609756,49,0.0408163265306122,0.510204081632653,26004,"CPC",1,0,0,0,0,0
"250",47005,"Moose Jaw--Lake Centre--Lanigan","SK",58335,180,41965,99.7,142,0.3,42107,72.2,"Lukiwski, Tom Conservative/Conservateur",7545,23273,9978,961,0,208,13295,5,33,49,0.597560975609756,5,1.22857142857143,2.71604938271605,2.43421052631579,2.23456790123457,43.0540540540541,45.9350649350649,44.3513513513514,41.6363636363636,41.7333333333333,42.5070422535211,82,0.0609756097560976,0.597560975609756,23273,"CPC",1,0,0,0,0,0
"251",47006,"Prince Albert","SK",57794,177,39510,99.7,103,0.3,39613,68.5,"Hoback, Randy Conservative/Conservateur",7832,19673,11244,761,0,0,8429,4,28,31,0.525423728813559,3,1.46,2.70175438596491,2.28846153846154,2.10344827586207,45.5192307692308,51.5882352941176,43.7058823529412,44.7777777777778,44,39.8076923076923,59,0.0508474576271186,0.525423728813559,19673,"CPC",1,0,0,0,0,0
"252",47007,"Regina--Lewvan","SK",64325,172,47834,99.6,181,0.4,48015,74.6,"Weir, Erin NDP-New Democratic Party/NPD-Nouveau Parti démocratique",13143,16711,16843,839,0,298,132,5,52,60,0.535714285714286,7,1.20879120879121,2.74545454545455,2.32407407407407,2.00892857142857,51.4666666666667,46.9158878504673,50.125,44.0857142857143,50.4117647058824,43.6470588235294,112,0.0625,0.535714285714286,16843,"NDP",0,0,1,0,0,0
"253",47008,"Regina--Qu'Appelle","SK",54240,172,36883,99.6,152,0.4,37035,68.3,"Scheer, Andrew Conservative/Conservateur",8401,16486,11144,852,0,0,5342,4,27,41,0.602941176470588,3,1.3921568627451,2.86153846153846,2.44615384615385,2.11940298507463,54.4915254237288,41.2131147540984,48.55,35.8225806451613,51.7258064516129,45.9661016949153,68,0.0441176470588235,0.602941176470588,16486,"CPC",1,0,0,0,0,0
"254",47009,"Regina--Wascana","SK",57504,171,42723,99.6,176,0.4,42899,74.6,"Goodale, Ralph Liberal/Libéral",23552,12931,5362,878,0,0,10621,4,44,54,0.551020408163265,12,1.35897435897436,3.01030927835052,2.47916666666667,2.1340206185567,54.8279569892473,36.5333333333333,48.8804347826087,32.0851063829787,49.7311827956989,46.8888888888889,98,0.122448979591837,0.551020408163265,23552,"LIB",0,1,0,0,0,0
"255",47010,"Saskatoon--Grasswood","SK",59665,178,46086,99.7,137,0.3,46223,77.5,"Waugh, Kevin Conservative/Conservateur",12165,19166,13909,846,0,0,5257,4,50,49,0.494949494949495,3,1.30588235294118,2.8695652173913,2.45833333333333,1.97979797979798,55.7912087912088,42.4333333333333,59.4615384615385,38.7282608695652,52.8152173913044,56.1954022988506,99,0.0303030303030303,0.494949494949495,19166,"CPC",1,0,0,0,0,0
"256",47011,"Saskatoon--University","SK",58394,152,44773,99.7,130,0.3,44903,76.9,"Trost, Brad Conservative/Conservateur",11287,18592,14115,686,0,93,4477,5,53,38,0.417582417582418,10,1.26760563380282,2.81818181818182,2.38202247191011,1.98850574712644,54.3488372093023,45.6976744186046,51.4285714285714,40.6352941176471,50.5647058823529,49.2222222222222,91,0.10989010989011,0.417582417582418,18592,"CPC",1,0,0,0,0,0
"257",47012,"Saskatoon West/Saskatoon-Ouest","SK",57021,149,37715,99.6,170,0.4,37885,66.4,"Benson, Sheri NDP-New Democratic Party/NPD-Nouveau Parti démocratique",9234,12401,14921,658,0,501,2520,6,42,32,0.432432432432432,6,1.26229508196721,3.02739726027397,2.5,2.09722222222222,51.3714285714286,36.0428571428571,61.4084507042254,29.6056338028169,55.0277777777778,59.0140845070423,74,0.0810810810810811,0.432432432432432,14921,"NDP",0,0,1,0,0,0
"258",47013,"Souris--Moose Mountain","SK",52963,187,37516,99.7,126,0.3,37642,71.1,"Kitchen, Robert Gordon Conservative/Conservateur",5076,26315,5131,994,0,0,21184,4,13,31,0.704545454545455,2,1.54285714285714,2.51219512195122,2.28571428571429,2.13636363636364,47,53.7435897435897,38.225,46.3076923076923,42.4615384615385,41.5588235294118,44,0.0454545454545455,0.704545454545455,26315,"CPC",1,0,0,0,0,0
"259",47014,"Yorkton--Melville","SK",54475,202,36613,99.7,95,0.3,36708,67.4,"Wagantall, Cathay Conservative/Conservateur",6504,21683,7396,1030,0,0,14287,4,14,18,0.606060606060606,0,1.62962962962963,3,2.40625,2.25,56.1379310344828,41.9,51.3,35.3666666666667,56.1034482758621,48.2413793103448,33,0,0.545454545454545,21683,"CPC",1,0,0,0,0,0
"260",48001,"Banff--Airdrie","AB",93079,235,66638,99.7,179,0.3,66817,71.8,"Richards, Blake Conservative/Conservateur",17380,42228,4521,2509,0,0,24848,4,55,53,0.490740740740741,10,1.35955056179775,2.41346153846154,2.44339622641509,2.09259259259259,42.3047619047619,57.0097087378641,36.8252427184466,52.2095238095238,41.7264150943396,34.3495145631068,108,0.0925925925925926,0.490740740740741,42228,"CPC",1,0,0,0,0,0
"261",48002,"Battle River--Crowfoot","AB",81746,249,58769,99.7,160,0.3,58929,72.1,"Sorenson, Kevin Conservative/Conservateur",5505,47552,3844,1868,0,0,42047,4,43,46,0.51685393258427,5,1.35526315789474,2.09756097560976,2.31764705882353,2,35.8780487804878,67.8433734939759,32.8101265822785,61.8333333333333,34.3975903614458,29.4736842105263,89,0.0561797752808989,0.51685393258427,47552,"CPC",1,0,0,0,0,0
"262",48003,"Bow River","AB",76093,208,49988,99.7,151,0.3,50139,65.9,"Shields, Martin Conservative/Conservateur",6840,38701,2622,919,0,906,31861,7,33,38,0.535211267605634,5,1.51785714285714,2.48484848484848,2.32307692307692,2.04411764705882,38.3692307692308,52,34.3492063492063,48.6764705882353,34.865671641791,34.8709677419355,71,0.0704225352112676,0.535211267605634,38701,"CPC",1,0,0,0,0,0
"263",48004,"Calgary Centre/Calgary-Centre","AB",87697,215,61249,99.6,227,0.4,61476,70.1,"Hehr, Kent Liberal/Libéral",28496,27746,3412,1347,0,248,750,5,82,83,0.503030303030303,8,1.25714285714286,2.61818181818182,2.44242424242424,2.06666666666667,51.325,51.9748427672956,43.2151898734177,47.6932515337423,49.4233128834356,40.6329113924051,165,0.0484848484848485,0.503030303030303,28496,"LIB",0,1,0,0,0,0
"264",48005,"Calgary Confederation","AB",91061,231,66808,99.7,216,0.3,67024,73.6,"Webber, Len Conservative/Conservateur",29083,30669,4770,2146,0,140,1586,5,63,61,0.491935483870968,7,1.27551020408163,2.53333333333333,2.30769230769231,2.03333333333333,52.7982456140351,52.7008547008547,44.3684210526316,48.5982905982906,50.6607142857143,43.1090909090909,124,0.0564516129032258,0.491935483870968,30669,"CPC",1,0,0,0,0,0
"265",48006,"Calgary Forest Lawn","AB",75336,201,41047,99.2,345,0.8,41392,54.9,"Obhrai, Deepak Conservative/Conservateur",14762,19694,4006,1229,0,1356,4932,7,42,61,0.592233009708738,7,1.53658536585366,2.47,2.42574257425743,2.22549019607843,41.8636363636364,54.8791208791209,41.7272727272727,53.09375,40.1460674157303,35.4470588235294,103,0.0679611650485437,0.592233009708738,19694,"CPC",1,0,0,0,0,0
"266",48007,"Calgary Heritage","AB",80767,202,58430,99.6,228,0.4,58658,72.6,"Harper, Stephen J. Conservative/Conservateur",15172,37263,4255,1246,0,494,22091,8,47,57,0.548076923076923,8,1.32183908045977,2.43564356435644,2.47572815533981,2.12745098039216,40.6893203883495,57.9708737864078,36.25,55.8627450980392,36.9223300970874,33.469387755102,104,0.0769230769230769,0.548076923076923,37263,"CPC",1,0,0,0,0,0
"267",48008,"Calgary Midnapore","AB",87848,224,63562,99.7,179,0.3,63741,72.6,"Kenney, Jason Conservative/Conservateur",14396,42415,4915,1691,0,145,28019,5,60,59,0.495798319327731,8,1.15686274509804,2.20689655172414,2.38793103448276,2.00862068965517,40,62.3274336283186,37.4017857142857,57.8859649122807,35.2300884955752,34.4299065420561,119,0.0672268907563025,0.495798319327731,42415,"CPC",1,0,0,0,0,0
"268",48009,"Calgary Nose Hill","AB",82243,206,54562,99.5,255,0.5,54817,66.7,"Rempel, Michelle Conservative/Conservateur",14671,32760,4836,1384,0,911,18089,6,79,68,0.462585034013606,4,1.33050847457627,2.28571428571429,2.42253521126761,2.07534246575342,45.8970588235294,55.2408759124088,39.8321167883212,53.55,40.6666666666667,37.0597014925373,147,0.0272108843537415,0.462585034013605,32760,"CPC",1,0,0,0,0,0
"269",48010,"Calgary Rocky Ridge","AB",88007,219,63292,99.7,167,0.3,63459,72.1,"Kelly, Pat Conservative/Conservateur",20038,38229,3665,1360,0,0,18191,4,65,65,0.5,16,1.31067961165049,2.2258064516129,2.33858267716535,2.08527131782946,36.9918699186992,64.6209677419355,29.155737704918,58.75,36.7661290322581,29.575,130,0.123076923076923,0.5,38229,"CPC",1,0,0,0,0,0
"270",48011,"Calgary Shepard","AB",98085,244,66351,99.7,208,0.3,66559,67.9,"Kmiec, Tom Conservative/Conservateur",16379,43706,4532,1734,0,0,27327,4,61,67,0.5234375,3,1.43877551020408,2.36974789915966,2.46774193548387,2.12698412698413,40.7457627118644,60.1101694915254,38.5126050420168,57.8666666666667,39.3529411764706,37.5315315315315,128,0.0234375,0.5234375,43706,"CPC",1,0,0,0,0,0
"271",48012,"Calgary Signal Hill","AB",85530,223,62519,99.7,189,0.3,62708,73.3,"Liepert, Ron Conservative/Conservateur",19108,37858,3128,1586,0,839,18750,6,60,41,0.405940594059406,14,1.32467532467532,2.32,2.38,2.08910891089109,40.4948453608247,59.5918367346939,33.9791666666667,53.8969072164948,38.8556701030928,32.3789473684211,101,0.138613861386139,0.405940594059406,37858,"CPC",1,0,0,0,0,0
"272",48013,"Calgary Skyview","AB",74604,181,44993,99.3,310,0.7,45303,60.7,"Kang, Darshan Singh Liberal/Libéral",20644,17885,3605,846,0,2013,2759,8,48,36,0.428571428571429,6,1.27142857142857,2.29268292682927,2.26506024096386,1.92857142857143,46.5185185185185,56.0864197530864,43.2784810126582,51.6172839506173,44.2911392405063,42.8815789473684,84,0.0714285714285714,0.428571428571429,20644,"LIB",0,1,0,0,0,0
"273",48014,"Edmonton Centre/Edmonton-Centre","AB",80173,202,53512,99.6,234,0.4,53746,67,"Boissonnault, Randy Liberal/Libéral",19902,18703,13084,1403,0,420,1199,6,61,71,0.537878787878788,8,1.32727272727273,2.72357723577236,2.54330708661417,2.0763358778626,50.952,40.4206349206349,49.3253968253968,38.7520661157025,50.0826446280992,42.5655737704918,132,0.0606060606060606,0.537878787878788,19902,"LIB",0,1,0,0,0,0
"274",48015,"Edmonton Griesbach","AB",81625,219,47942,99.4,289,0.6,48231,59.1,"Diotte, Kerry Conservative/Conservateur",10397,19157,16309,1129,0,950,2848,8,49,50,0.505050505050505,8,1.46153846153846,2.74157303370787,2.55102040816327,2.21649484536082,47.5108695652174,48.25,45.9021739130435,41.7263157894737,42.531914893617,40.8888888888889,99,0.0808080808080808,0.505050505050505,19157,"CPC",1,0,0,0,0,0
"275",48016,"Edmonton Manning","AB",81361,185,49001,99.6,185,0.4,49186,60.5,"Aboultaif, Ziad Conservative/Conservateur",13509,22166,11582,1079,0,665,8657,6,57,60,0.53781512605042,3,1.40196078431373,2.71818181818182,2.63247863247863,2.29059829059829,47.1869158878505,47.5963302752294,54.4380952380952,40.4259259259259,48.1401869158879,47.9716981132075,119,0.0252100840336134,0.504201680672269,22166,"CPC",1,0,0,0,0,0
"276",48017,"Edmonton Mill Woods","AB",74651,191,49517,99.5,227,0.5,49744,66.6,"Sohi, Amarjeet Liberal/Libéral",20423,20331,6330,1096,0,1337,92,8,52,53,0.504761904761905,4,1.31707317073171,2.6504854368932,2.64356435643564,2.30392156862745,47.1443298969072,45.3814432989691,46.53125,39.1274509803922,45.469387755102,37.3020833333333,105,0.0380952380952381,0.504761904761905,20423,"LIB",0,1,0,0,0,0
"277",48018,"Edmonton Riverbend","AB",82290,203,57740,99.7,178,0.3,57918,70.4,"Jeneroux, Matt Conservative/Conservateur",17428,28805,9846,1275,0,386,11377,5,62,64,0.507936507936508,10,1.36,2.50413223140496,2.44354838709677,2.072,47.5289256198347,50.7768595041322,42.5491803278689,46.7107438016529,46.8898305084746,36.9487179487179,126,0.0793650793650794,0.507936507936508,28805,"CPC",1,0,0,0,0,0
"278",48019,"Edmonton Strathcona","AB",78635,205,55604,99.6,217,0.4,55821,71,"Duncan, Linda NDP-New Democratic Party/NPD-Nouveau Parti démocratique",11524,17395,24446,1278,0,961,7051,10,47,75,0.614754098360656,12,1.19387755102041,2.88135593220339,2.56410256410256,2.15254237288136,49.8632478632479,38.5304347826087,54.859649122807,33.8448275862069,47.2844827586207,48.3873873873874,122,0.0983606557377049,0.614754098360656,24446,"NDP",0,0,1,0,0,0
"279",48020,"Edmonton West/Edmonton-Ouest","AB",81144,207,53457,99.6,233,0.4,53690,66.2,"McCauley, Kelly Conservative/Conservateur",18649,26370,6955,1037,0,446,7721,6,50,54,0.519230769230769,13,1.34444444444444,2.18556701030928,2.29292929292929,2.07070707070707,41.7978723404255,61.8,35.4130434782609,57.21875,38.1702127659574,34.4777777777778,104,0.125,0.519230769230769,26370,"CPC",1,0,0,0,0,0
"280",48021,"Edmonton--Wetaskiwin","AB",100871,262,68344,99.7,197,0.3,68541,67.9,"Lake, Mike Conservative/Conservateur",14660,44949,6645,1595,0,495,30289,5,49,51,0.51,8,1.26829268292683,2.50537634408602,2.43298969072165,2.04123711340206,43.1382978723404,53.5368421052632,38.6914893617021,48.6129032258064,38.6989247311828,34.5955056179775,100,0.08,0.51,44949,"CPC",1,0,0,0,0,0
"281",48022,"Foothills","AB",83675,232,60986,99.8,141,0.2,61127,73.1,"Barlow, John Conservative/Conservateur",8149,46166,3919,1983,0,769,38017,6,45,43,0.488636363636364,8,1.47368421052632,2.13095238095238,2.17857142857143,2.02272727272727,28.5897435897436,68.6666666666667,25.4303797468354,63.7407407407407,26.974358974359,20.5974025974026,88,0.0909090909090909,0.488636363636364,46166,"CPC",1,0,0,0,0,0
"282",48023,"Fort McMurray--Cold Lake","AB",77960,224,47266,99.7,158,0.3,47424,60.8,"Yurdiga, David Conservative/Conservateur",13403,28625,3663,743,0,832,15222,6,18,21,0.538461538461539,6,1.48571428571429,2.36842105263158,2.26315789473684,1.97435897435897,39.5,59.6486486486486,28.6944444444444,55.7837837837838,42.7837837837838,33.3142857142857,39,0.153846153846154,0.538461538461538,28625,"CPC",1,0,0,0,0,0
"283",48024,"Grande Prairie--Mackenzie","AB",82665,208,53343,99.7,158,0.3,53501,64.7,"Warkentin, Chris Conservative/Conservateur",7819,38895,4343,1673,0,613,31076,5,26,39,0.6,4,1.30909090909091,2.41935483870968,2.31746031746032,1.96875,34.2063492063492,60.9047619047619,33.984126984127,55.2380952380952,33.0483870967742,25.2131147540984,65,0.0615384615384615,0.6,38895,"CPC",1,0,0,0,0,0
"284",48025,"Lakeland","AB",79721,233,54779,99.7,155,0.3,54934,68.9,"Stubbs, Shannon Conservative/Conservateur",7500,39882,5513,1283,0,601,32382,5,18,38,0.678571428571429,4,1.28888888888889,2.4,2.6,2.375,35.6078431372549,56.5,35.18,54.6415094339623,32.8,31.2826086956522,56,0.0714285714285714,0.678571428571429,39882,"CPC",1,0,0,0,0,0
"285",48026,"Lethbridge","AB",84335,236,56943,99.7,158,0.3,57101,67.7,"Harder, Rachael Conservative/Conservateur",10532,32321,11674,1461,0,955,20647,6,48,61,0.559633027522936,17,1.22340425531915,2.68224299065421,2.46296296296296,2.18348623853211,48.950495049505,47.7596153846154,49.0505050505051,41.8190476190476,48.078431372549,44,109,0.155963302752294,0.559633027522936,32321,"CPC",1,0,0,0,0,0
"286",48027,"Medicine Hat--Cardston--Warner","AB",77892,220,50650,99.8,118,0.2,50768,65.2,"Hillyer, Jim Conservative/Conservateur",9085,34849,4897,1319,0,500,25764,5,37,47,0.55952380952381,7,1.36507936507937,2.41975308641975,2.39759036144578,2.02380952380952,40.9625,55.8024691358025,37,50.5476190476191,41.0602409638554,36.2077922077922,84,0.0833333333333333,0.55952380952381,34849,"CPC",1,0,0,0,0,0
"287",48028,"Peace River--Westlock","AB",77515,227,49519,99.7,170,0.3,49689,64.1,"Viersen, Arnold Conservative/Conservateur",6360,34342,7127,1247,0,443,27215,5,21,24,0.533333333333333,3,1.45714285714286,2.74418604651163,2.61363636363636,2.11111111111111,48.3684210526316,44.3589743589744,47.2564102564103,39.2439024390244,43.1842105263158,45.6216216216216,45,0.0666666666666667,0.533333333333333,34342,"CPC",1,0,0,0,0,0
"288",48029,"Red Deer--Mountain View","AB",88322,236,62212,99.8,135,0.2,62347,70.6,"Dreeshen, Earl Conservative/Conservateur",8356,46245,5233,1621,0,757,37889,6,35,40,0.552631578947368,5,1.45161290322581,2.4,2.48,2.18666666666667,30.1891891891892,53.375,27.0684931506849,50.8513513513514,29.3013698630137,25.2394366197183,76,0.0657894736842105,0.526315789473684,46245,"CPC",1,0,0,0,0,0
"289",48030,"Red Deer--Lacombe","AB",89092,237,61662,99.7,176,0.3,61838,69.4,"Calkins, Blaine Conservative/Conservateur",9235,43599,7055,1773,0,0,34364,4,36,42,0.538461538461539,4,1.3859649122807,2.31081081081081,2.33333333333333,2.07894736842105,39.3857142857143,58.2714285714286,34.1159420289855,59.9571428571429,38.4285714285714,32.5970149253731,78,0.0512820512820513,0.538461538461538,43599,"CPC",1,0,0,0,0,0
"290",48031,"St. Albert--Edmonton","AB",85187,221,59208,99.8,146,0.2,59354,69.7,"Cooper, Michael Conservative/Conservateur",13343,26783,6609,821,0,11652,13440,5,59,59,0.512605042016807,4,1.32673267326733,2.56363636363636,2.50434782608696,2.04347826086957,42.5454545454545,49.1559633027523,40.8272727272727,45.3693693693694,40.25,37.4095238095238,119,0.0336134453781513,0.495798319327731,26783,"CPC",1,0,0,0,0,0
"291",48032,"Sherwood Park--Fort Saskatchewan","AB",90289,266,66686,99.7,180,0.3,66866,74.1,"Genuis, Garnett Conservative/Conservateur",13615,42642,6540,1648,0,2241,29027,6,65,55,0.458333333333333,14,1.21052631578947,2.39316239316239,2.41025641025641,2.07563025210084,43.7844827586207,58.4695652173913,37.1896551724138,55.1637931034483,42.7758620689655,35.5982142857143,120,0.116666666666667,0.458333333333333,42642,"CPC",1,0,0,0,0,0
"292",48033,"Sturgeon River--Parkland","AB",86994,238,61537,99.7,157,0.3,61694,70.9,"Ambrose, Rona Conservative/Conservateur",9586,43220,6166,1875,0,690,33634,5,26,58,0.69047619047619,8,1.42647058823529,2.25333333333333,2.48192771084337,2.10843373493976,36.2405063291139,59.1518987341772,36.1282051282051,57.1234567901235,33.925,31.0263157894737,84,0.0952380952380952,0.69047619047619,43220,"CPC",1,0,0,0,0,0
"293",48034,"Yellowhead","AB",76011,245,52525,99.7,161,0.3,52686,69.3,"Eglinski, Jim Conservative/Conservateur",7467,37950,4753,1538,0,817,30483,5,22,42,0.65625,1,1.26415094339623,2.66101694915254,2.45901639344262,2.23809523809524,42.4406779661017,49.7118644067797,39.3728813559322,44.6440677966102,36.9827586206897,37.8214285714286,64,0.015625,0.65625,37950,"CPC",1,0,0,0,0,0
"294",59001,"Abbotsford","BC",69299,181,48124,99.6,202,0.4,48326,69.7,"Fast, Ed Conservative/Conservateur",15777,23229,6593,2416,0,109,7452,5,35,51,0.593023255813953,8,1.38095238095238,2.60975609756098,2.35365853658537,2.07317073170732,51.7792207792208,50.2820512820513,42.8717948717949,44.6666666666667,49.2278481012658,43.013698630137,86,0.0930232558139535,0.593023255813954,23229,"CPC",1,0,0,0,0,0
"295",59002,"Burnaby North--Seymour/Burnaby-Nord--Seymour","BC",74982,191,52480,99.5,260,0.5,52740,70.3,"Beech, Terry Liberal/Libéral",18938,14612,15537,2765,0,628,3401,8,41,42,0.506024096385542,6,1.36231884057971,3.175,2.44155844155844,2.0609756097561,58.8860759493671,32.3291139240506,55.7307692307692,29.4875,58.4303797468354,57.7105263157895,83,0.072289156626506,0.506024096385542,18938,"LIB",0,1,0,0,0,0
"296",59003,"Burnaby South/Burnaby-Sud","BC",75950,196,45887,99.4,275,0.6,46162,60.8,"Stewart, Kennedy NDP-New Democratic Party/NPD-Nouveau Parti démocratique",15547,12441,16094,1306,0,499,547,5,52,60,0.535714285714286,5,1.43434343434343,2.83809523809524,2.33644859813084,2.03703703703704,54.9902912621359,42.3396226415094,52.1980198019802,38.7663551401869,54.6057692307692,49.9393939393939,112,0.0446428571428571,0.535714285714286,16094,"NDP",0,0,1,0,0,0
"297",59004,"Cariboo--Prince George","BC",79517,225,53734,99.6,216,0.4,53950,67.8,"Doherty, Todd Conservative/Conservateur",16921,19688,13879,1860,0,1386,2767,7,27,39,0.590909090909091,6,1.47272727272727,2.88709677419355,2.41935483870968,2.18461538461538,52.2903225806452,40.6507936507937,51.1803278688525,34.7936507936508,47.3898305084746,49.4655172413793,66,0.0909090909090909,0.590909090909091,19688,"CPC",1,0,0,0,0,0
"298",59005,"Central Okanagan--Similkameen--Nicola","BC",87600,229,61973,99.7,191,0.3,62164,71,"Albas, Dan Conservative/Conservateur",23059,24517,11961,2436,0,0,1458,4,50,52,0.509803921568627,7,1.31081081081081,2.91836734693878,2.48453608247423,2.23762376237624,54.2947368421053,39.7244897959184,53.2391304347826,34.6082474226804,55.1875,53.0340909090909,102,0.0686274509803922,0.509803921568627,24517,"CPC",1,0,0,0,0,0
"299",59006,"Chilliwack--Hope","BC",72874,196,50661,99.7,154,0.3,50815,69.7,"Strahl, Mark Conservative/Conservateur",17114,21445,9218,2386,0,498,4331,6,43,46,0.51685393258427,10,1.17333333333333,2.89411764705882,2.4367816091954,2.17977528089888,46.9523809523809,43.6705882352941,42.9764705882353,39.406976744186,47.093023255814,43.7647058823529,89,0.112359550561798,0.51685393258427,21445,"CPC",1,0,0,0,0,0
